session_id,unit_id,station,channel,t_global,method,estimate,confidence
0,64,4,torque,4095.97,temporal,51.0716,0.023138959527437386
0,65,4,torque,4166.71,temporal,51.0716,0.02221782059170416
0,66,4,torque,4237.53,temporal,51.0716,0.02134858143823111
0,67,4,torque,4296.19,temporal,51.0716,0.02053052687512233
0,68,4,torque,4382.88,temporal,51.0716,0.019753324544277272
0,69,4,torque,4466.4,temporal,51.0716,0.01901538610393989
0,70,4,torque,4546.23,temporal,51.0716,0.01831514020485496
0,71,4,torque,4605.96,temporal,51.0716,0.01765389320074541
0,72,4,torque,4679.52,temporal,51.0716,0.01702642170209967
0,73,4,torque,4743.02,temporal,51.0716,0.0164321289419853
0,74,4,torque,4838.02,temporal,51.0716,0.01586412247106119
0,75,4,torque,4920.09,temporal,51.0716,0.01532295082412595
0,76,4,torque,5003.32,temporal,51.0716,0.014806951393279115
0,77,4,torque,5067.99,temporal,51.0716,0.014316923144938454
0,78,4,torque,5129.71,temporal,51.0716,0.013851457353546247
0,79,4,torque,5216.1,temporal,51.0716,0.013406343666754694
0,80,4,torque,5290.88,temporal,51.0716,0.012981674325853995
0,81,4,torque,5378.0,temporal,51.0716,0.012575132657119084
0,82,4,torque,5439.04,temporal,51.0716,0.012188049012057127
0,83,4,torque,5517.96,temporal,51.0716,0.011817723752595686
0,84,4,torque,5594.87,temporal,51.0716,0.011463407123996246
0,85,4,torque,5664.78,temporal,51.0716,0.01112472594244105
0,86,4,torque,5735.55,temporal,51.0716,0.010800719347214199
0,87,4,torque,5807.45,temporal,51.0716,0.010490486448765603
0,88,4,torque,5882.32,temporal,51.0716,0.010193089416989003
0,89,4,torque,5952.39,temporal,51.0716,0.00990812060571865
0,90,4,torque,6044.7,temporal,51.0716,0.00963370869199255
0,91,4,torque,6105.59,temporal,51.0716,0.009371002291613039
0,92,4,torque,6179.87,temporal,51.0716,0.009118679731131339
0,93,4,torque,6250.3,temporal,51.0716,0.008876387320754747
0,94,4,torque,6321.21,temporal,51.0716,0.008643581019454352
0,95,4,torque,6384.82,temporal,51.0716,0.008420072735403484
0,96,4,torque,6447.67,temporal,51.0716,0.008205390924841184
0,97,4,torque,6507.71,temporal,51.0716,0.007999167872335228
0,98,4,torque,6566.45,temporal,51.0716,0.007800994355108016
0,99,4,torque,6636.69,temporal,51.0716,0.007610055877619807
0,100,4,torque,6693.27,temporal,51.0716,0.00742644082544067
0,101,4,torque,6760.67,temporal,51.0716,0.007249434057317459
0,102,4,torque,6819.65,temporal,51.0716,0.007078963641191968
0,103,4,torque,6887.86,temporal,51.0716,0.006914444945516658
0,104,4,torque,6948.98,temporal,,
0,105,4,torque,7033.78,temporal,,
0,106,4,torque,7117.66,temporal,,
0,107,4,torque,7191.61,temporal,,
0,108,4,torque,7273.87,temporal,,
0,109,4,torque,7367.33,temporal,,
0,110,4,torque,7447.34,temporal,,
0,111,4,torque,7523.04,temporal,,
0,112,4,torque,7583.75,temporal,,
0,113,4,torque,7665.62,temporal,,
0,114,4,torque,7721.17,temporal,,
0,115,4,torque,7791.75,temporal,,
0,116,4,torque,7858.93,temporal,,
0,117,4,torque,7919.76,temporal,,
0,1,4,vibration,201.22,temporal,0.1825,0.998570295102241
0,2,4,vibration,275.05,temporal,0.1825,0.9985675323961541
0,3,4,vibration,329.23,temporal,0.1825,0.9985647697053545
0,4,4,vibration,387.44,temporal,0.1825,0.9985620070298412
0,5,4,vibration,438.53,temporal,0.1825,0.9985592443696146
0,6,4,vibration,484.34,temporal,0.1825,0.9985564817246749
0,7,4,vibration,541.59,temporal,0.1825,0.9985537190950212
0,8,4,vibration,593.49,temporal,0.1825,0.9985509564806538
0,9,4,vibration,657.83,temporal,0.1825,0.9985481938815729
0,10,4,vibration,714.42,temporal,0.1825,0.9985454312977776
0,11,4,vibration,765.15,temporal,0.1825,0.9985426687292683
0,12,4,vibration,831.36,temporal,0.1825,0.998539906176045
0,13,4,vibration,883.47,temporal,0.1825,0.9985371436381071
0,14,4,vibration,926.89,temporal,0.1825,0.9985343811154547
0,15,4,vibration,978.7,temporal,0.1825,0.9985316186080878
0,16,4,vibration,1044.81,temporal,0.1825,0.9985288561160061
0,17,4,vibration,1099.52,temporal,0.1825,0.9992641884153778
0,18,4,vibration,1152.68,temporal,0.1825,0.9992385486451426
0,19,4,vibration,1217.56,temporal,0.1825,0.9991949629488206
0,20,4,vibration,1283.33,temporal,0.1825,0.9991331898641773
0,21,4,vibration,1340.17,temporal,0.1825,0.9990557056342877
0,22,4,vibration,1401.9,temporal,0.1825,0.9989611655443361
0,23,4,vibration,1453.1,temporal,0.1825,0.9988524900544945
0,24,4,vibration,1514.17,temporal,0.1825,0.9987269607349344
0,25,4,vibration,1575.22,temporal,0.1825,0.9985845958275166
0,26,4,vibration,1622.25,temporal,0.1825,0.9984292819592187
0,27,4,vibration,1674.17,temporal,0.1825,0.9982596811033125
0,28,4,vibration,1699.61,temporal,0.1825,0.9980831163201507
0,29,4,vibration,1739.19,temporal,0.1825,0.9978956938138636
0,30,4,vibration,1793.57,temporal,0.1825,0.9976933441970985
0,31,4,vibration,1841.01,temporal,0.1825,0.9974779987989896
0,32,4,vibration,1891.05,temporal,0.1825,0.9972489580944517
0,33,4,vibration,1951.92,temporal,0.1825,0.9970032583686042
0,34,4,vibration,2010.51,temporal,0.1825,0.9967415519152721
0,35,4,vibration,2090.46,temporal,0.1825,0.996457987784001
0,36,4,vibration,2166.85,temporal,0.1825,0.9961535821656499
0,37,4,vibration,2235.26,temporal,0.1825,0.9958305659616646
0,38,4,vibration,2314.85,temporal,0.1825,0.9954859058823998
0,39,4,vibration,2371.85,temporal,0.1825,0.9951258450331045
0,40,4,vibration,2444.38,temporal,0.1825,0.9947461593741626
0,41,4,vibration,2523.29,temporal,0.1825,0.9943451463901384
0,42,4,vibration,2598.04,temporal,0.1825,0.9939239966227664
0,43,4,vibration,2667.16,temporal,0.1825,0.9934843012448177
0,44,4,vibration,2734.89,temporal,0.1825,0.9930264897078346
0,45,4,vibration,2789.49,temporal,0.1825,0.9925541964787746
0,46,4,vibration,2840.07,temporal,0.1825,0.9920685596687537
0,47,4,vibration,2913.19,temporal,0.1825,0.9915634789876142
0,48,4,vibration,2993.11,temporal,0.1825,0.9910371641283304
0,49,4,vibration,3057.15,temporal,0.1825,0.9904940000065923
0,50,4,vibration,3115.44,temporal,0.1825,0.9899356041360111
0,51,4,vibration,3196.62,temporal,0.1825,0.9893558213087044
0,52,4,vibration,3294.66,temporal,0.1825,0.9887501609680277
0,53,4,vibration,3374.28,temporal,0.1825,0.9881237023517339
0,54,4,vibration,3435.85,temporal,0.1825,0.9874814024426896
0,55,4,vibration,3511.97,temporal,0.1825,0.9868193988349921
0,56,4,vibration,3592.9,temporal,0.1825,0.9861364764535542
0,57,4,vibration,3647.03,temporal,0.1825,0.9854399345527523
0,58,4,vibration,3704.7,temporal,0.1825,0.9847288817551344
0,59,4,vibration,3756.45,temporal,0.1825,0.9840049711475797
0,60,4,vibration,3842.42,temporal,0.1825,0.983259095287274
0,61,4,vibration,3918.35,temporal,0.1825,0.9824940416143192
0,62,4,vibration,3966.01,temporal,0.1825,0.9817174509931343
0,63,4,vibration,4036.54,temporal,0.1825,0.9809232839176277
0,64,4,vibration,4095.97,temporal,0.1825,0.9801145829351757
0,65,4,vibration,4166.71,temporal,0.1825,0.9792884179491522
0,66,4,vibration,4237.53,temporal,0.1825,0.9784448593943799
0,67,4,vibration,4296.19,temporal,0.1825,0.9775872204697921
0,68,4,vibration,4382.88,temporal,0.1825,0.9767081704366122
0,69,4,vibration,4466.4,temporal,0.1825,0.9758086651178507
0,70,4,vibration,4546.23,temporal,0.1825,0.9748897935147318
0,71,4,vibration,4605.96,temporal,0.1825,0.9739569523158055
0,72,4,vibration,4679.52,temporal,0.1825,0.9730065989242445
0,73,4,vibration,4743.02,temporal,0.1825,0.9720414746052499
0,74,4,vibration,4838.02,temporal,0.1825,0.9710534431268955
0,75,4,vibration,4920.09,temporal,0.1825,0.9700460209610597
0,76,4,vibration,5003.32,temporal,0.1825,0.9690190332000225
0,77,4,vibration,5067.99,temporal,0.1825,0.9679774288909421
0,78,4,vibration,5129.71,temporal,0.1825,0.9669220734120405
0,79,4,vibration,5216.1,temporal,0.1825,0.9658466877085229
0,80,4,vibration,5290.88,temporal,0.1825,0.9647544069730823
0,81,4,vibration,5378.0,temporal,0.1825,0.9636421790076228
0,82,4,vibration,5439.04,temporal,0.1825,0.9625168444587092
0,83,4,vibration,5517.96,temporal,0.1825,0.9613739254773527
0,84,4,vibration,5594.87,temporal,0.1825,0.9602140700829956
0,85,4,vibration,5664.78,temporal,0.1825,0.9590391944180254
0,86,4,vibration,5735.55,temporal,0.1825,0.9578492003303142
0,87,4,vibration,5807.45,temporal,0.1825,0.9566439244693019
0,88,4,vibration,5882.32,temporal,0.1825,0.9554227421189042
0,89,4,vibration,5952.39,temporal,0.1825,0.9541869974680045
0,90,4,vibration,6044.7,temporal,0.1825,0.9529312200297014
0,91,4,vibration,6105.59,temporal,0.1825,0.9516634645105414
0,92,4,vibration,6179.87,temporal,0.1825,0.9503804887755116
0,93,4,vibration,6250.3,temporal,0.1825,0.9490833903084633
0,94,4,vibration,6321.21,temporal,0.1825,0.9477721793602101
0,95,4,vibration,6384.82,temporal,0.1825,0.9464487992199064
0,96,4,vibration,6447.67,temporal,0.1825,0.9451135550082237
0,97,4,vibration,6507.71,temporal,0.1825,0.9437672561466907
0,98,4,vibration,6566.45,temporal,0.1825,0.9424103330170036
0,99,4,vibration,6636.69,temporal,0.1825,0.941040072132618
0,100,4,vibration,6693.27,temporal,0.1825,0.9396599484725517
0,101,4,vibration,6760.67,temporal,0.1825,0.9382674271380301
0,102,4,vibration,6819.65,temporal,0.1825,0.9368646838432447
0,103,4,vibration,6887.86,temporal,0.1825,0.9354495908898863
0,104,4,vibration,6948.98,temporal,,
0,105,4,vibration,7033.78,temporal,,
0,106,4,vibration,7117.66,temporal,,
0,107,4,vibration,7191.61,temporal,,
0,108,4,vibration,7273.87,temporal,,
0,109,4,vibration,7367.33,temporal,,
0,110,4,vibration,7447.34,temporal,,
0,111,4,vibration,7523.04,temporal,,
0,112,4,vibration,7583.75,temporal,,
0,113,4,vibration,7665.62,temporal,,
0,114,4,vibration,7721.17,temporal,,
0,115,4,vibration,7791.75,temporal,,
0,116,4,vibration,7858.93,temporal,,
0,117,4,vibration,7919.76,temporal,,
0,1,4,temperature,201.22,temporal,68.0019,0.15931144726390553
0,2,4,temperature,275.05,temporal,68.0019,0.15901032978556012
0,3,4,temperature,329.23,temporal,68.0019,0.1587103484550601
0,4,4,temperature,387.44,temporal,68.0019,0.15841149685430597
0,5,4,temperature,438.53,temporal,68.0019,0.15811376861344856
0,6,4,temperature,484.34,temporal,68.0019,0.1578171574104363
0,7,4,temperature,541.59,temporal,68.0019,0.15752165697056789
0,8,4,temperature,593.49,temporal,68.0019,0.15722726106604978
0,9,4,temperature,657.83,temporal,68.0019,0.15693396351555863
0,10,4,temperature,714.42,temporal,68.0019,0.1566417581838087
0,11,4,temperature,765.15,temporal,68.0019,0.15635063898112403
0,12,4,temperature,831.36,temporal,68.0019,0.15606059986301546
0,13,4,temperature,883.47,temporal,68.0019,0.15577163482976214
0,14,4,temperature,926.89,temporal,68.0019,0.155483737925998
0,15,4,temperature,978.7,temporal,68.0019,0.15519690324030253
0,16,4,temperature,1044.81,temporal,68.0019,0.15491112490479617
0,17,4,temperature,1099.52,temporal,68.0019,0.268366819321516
0,18,4,temperature,1152.68,temporal,68.0019,0.2606603843355994
0,19,4,temperature,1217.56,temporal,68.0019,0.2485276320983153
0,20,4,temperature,1283.33,temporal,68.0019,0.23314563648504086
0,21,4,temperature,1340.17,temporal,68.0019,0.21634738008878435
0,22,4,temperature,1401.9,temporal,68.0019,0.19886232898052972
0,23,4,temperature,1453.1,temporal,68.0019,0.1819547079171347
0,24,4,temperature,1514.17,temporal,68.0019,0.1656799226389265
0,25,4,temperature,1575.22,temporal,68.0019,0.15041746392917268
0,26,4,temperature,1622.25,temporal,68.0019,0.1366774194036883
0,27,4,temperature,1674.17,temporal,68.0019,0.12427691173324598
0,28,4,temperature,1699.61,temporal,68.0019,0.1135481544344838
0,29,4,temperature,1739.19,temporal,68.0019,0.10401310261792114
0,30,4,temperature,1793.57,temporal,68.0019,0.09536387828104738
0,31,4,temperature,1841.01,temporal,68.0019,0.08760772233627137
0,32,4,temperature,1891.05,temporal,68.0019,0.08062976099109259
0,33,4,temperature,1951.92,temporal,68.0019,0.07428000761005225
0,34,4,temperature,2010.51,temporal,68.0019,0.0685287223567291
0,35,4,temperature,2090.46,temporal,68.0019,0.06322189537708088
0,36,4,temperature,2166.85,temporal,68.0019,0.0583669234118604
0,37,4,temperature,2235.26,temporal,68.0019,0.053966554461764585
0,38,4,temperature,2314.85,temporal,68.0019,0.049946043584284755
0,39,4,temperature,2371.85,temporal,68.0019,0.04633711794827131
0,40,4,temperature,2444.38,temporal,68.0019,0.04305417560057738
0,41,4,temperature,2523.29,temporal,68.0019,0.040054587708954134
0,42,4,temperature,2598.04,temporal,68.0019,0.03732156414344269
0,43,4,temperature,2667.16,temporal,68.0019,0.03483767740681755
0,44,4,temperature,2734.89,temporal,68.0019,0.032578111409892904
0,45,4,temperature,2789.49,temporal,68.0019,0.03053317604919931
0,46,4,temperature,2840.07,temporal,68.0019,0.02868025981005535
0,47,4,temperature,2913.19,temporal,68.0019,0.026975968909590847
0,48,4,temperature,2993.11,temporal,68.0019,0.02540142306124824
0,49,4,temperature,3057.15,temporal,68.0019,0.023956779169698458
0,50,4,temperature,3115.44,temporal,68.0019,0.02263206823579116
0,51,4,temperature,3196.62,temporal,68.0019,0.02140189196867731
0,52,4,temperature,3294.66,temporal,68.0019,0.020250650951862244
0,53,4,temperature,3374.28,temporal,68.0019,0.019182054671200224
0,54,4,temperature,3435.85,temporal,68.0019,0.018196317159335326
0,55,4,temperature,3511.97,temporal,68.0019,0.01727987934783358
0,56,4,temperature,3592.9,temporal,68.0019,0.016425331215785065
0,57,4,temperature,3647.03,temporal,68.0019,0.0156355749156285
0,58,4,temperature,3704.7,temporal,68.0019,0.014903039275157362
0,59,4,temperature,3756.45,temporal,68.0019,0.014223615313731933
0,60,4,temperature,3842.42,temporal,68.0019,0.013584555145969067
0,61,4,temperature,3918.35,temporal,68.0019,0.012985214674865136
0,62,4,temperature,3966.01,temporal,68.0019,0.012427768380927216
0,63,4,temperature,4036.54,temporal,68.0019,0.011904320866902091
0,64,4,temperature,4095.97,temporal,68.0019,0.011413974846784568
0,65,4,temperature,4166.71,temporal,68.0019,0.010952330205118386
0,66,4,temperature,4237.53,temporal,68.0019,0.010517257017908146
0,67,4,temperature,4296.19,temporal,68.0019,0.010108299457236642
0,68,4,temperature,4382.88,temporal,68.0019,0.009720209825149435
0,69,4,temperature,4466.4,temporal,68.0019,0.009352127187737386
0,70,4,temperature,4546.23,temporal,68.0019,0.009003206054938238
0,71,4,temperature,4605.96,temporal,68.0019,0.008674039237818216
0,72,4,temperature,4679.52,temporal,68.0019,0.008361974397664776
0,73,4,temperature,4743.02,temporal,68.0019,0.008066669389643441
0,74,4,temperature,4838.02,temporal,68.0019,0.007784661106235407
0,75,4,temperature,4920.09,temporal,68.0019,0.007516189413428014
0,76,4,temperature,5003.32,temporal,68.0019,0.00726039922442066
0,77,4,temperature,5067.99,temporal,68.0019,0.007017658304858573
0,78,4,temperature,5129.71,temporal,68.0019,0.006787242281316542
0,79,4,temperature,5216.1,temporal,68.0019,0.006567044497621572
0,80,4,temperature,5290.88,temporal,68.0019,0.006357091175697599
0,81,4,temperature,5378.0,temporal,68.0019,0.006156219448261372
0,82,4,temperature,5439.04,temporal,68.0019,0.005965070365050508
0,83,4,temperature,5517.96,temporal,68.0019,0.005782295829529456
0,84,4,temperature,5594.87,temporal,68.0019,0.005607512876837722
0,85,4,temperature,5664.78,temporal,68.0019,0.0054405254937549795
0,86,4,temperature,5735.55,temporal,68.0019,0.005280849013990285
0,87,4,temperature,5807.45,temporal,68.0019,0.005128029672772392
0,88,4,temperature,5882.32,temporal,68.0019,0.004981596737715916
0,89,4,temperature,5952.39,temporal,68.0019,0.004841341527876366
0,90,4,temperature,6044.7,temporal,68.0019,0.004706336070034299
0,91,4,temperature,6105.59,temporal,68.0019,0.00457713900765636
0,92,4,temperature,6179.87,temporal,68.0019,0.004453094207858677
0,93,4,temperature,6250.3,temporal,68.0019,0.004334022348913351
0,94,4,temperature,6321.21,temporal,68.0019,0.004219651072722557
0,95,4,temperature,6384.82,temporal,68.0019,0.004109883360708589
0,96,4,temperature,6447.67,temporal,68.0019,0.004004483358412971
0,97,4,temperature,6507.71,temporal,68.0019,0.003903266620837737
0,98,4,temperature,6566.45,temporal,68.0019,0.003806028709594087
0,99,4,temperature,6636.69,temporal,68.0019,0.003712366783395812
0,100,4,temperature,6693.27,temporal,68.0019,0.003622321274769045
0,101,4,temperature,6760.67,temporal,68.0019,0.003535538782752729
0,102,4,temperature,6819.65,temporal,68.0019,0.0034519815951647727
0,103,4,temperature,6887.86,temporal,68.0019,0.0033713609122308368
0,104,4,temperature,6948.98,temporal,,
0,105,4,temperature,7033.78,temporal,,
0,106,4,temperature,7117.66,temporal,,
0,107,4,temperature,7191.61,temporal,,
0,108,4,temperature,7273.87,temporal,,
0,109,4,temperature,7367.33,temporal,,
0,110,4,temperature,7447.34,temporal,,
0,111,4,temperature,7523.04,temporal,,
0,112,4,temperature,7583.75,temporal,,
0,113,4,temperature,7665.62,temporal,,
0,114,4,temperature,7721.17,temporal,,
0,115,4,temperature,7791.75,temporal,,
0,116,4,temperature,7858.93,temporal,,
0,117,4,temperature,7919.76,temporal,,
0,1,9,torque,487.14,spatial,50.39894121254732,0.10556753587299016
0,2,9,torque,545.15,spatial,50.313643022345765,0.10556753587299016
0,3,9,torque,606.38,spatial,50.26986759132237,0.10556753587299016
0,4,9,torque,688.91,spatial,50.08625743118641,0.10556753587299016
0,5,9,torque,766.47,spatial,50.142842757735906,0.10556753587299016
0,6,9,torque,850.48,spatial,50.15762684911755,0.10556753587299016
0,7,9,torque,950.36,spatial,50.006245312003585,0.10556753587299016
0,8,9,torque,1004.29,spatial,50.39143727918207,0.10556753587299016
0,9,9,torque,1068.14,spatial,49.86549559035345,0.10556753587299016
0,10,9,torque,1155.23,spatial,49.976319088682125,0.10556753587299016
0,11,9,torque,1224.53,spatial,50.374286141888,0.10556753587299016
0,12,9,torque,1309.11,spatial,50.59309367800755,0.10556753587299016
0,13,9,torque,1364.75,spatial,50.406271098419005,0.10556753587299016
0,14,9,torque,1454.62,spatial,50.33286283842044,0.10556753587299016
0,15,9,torque,1514.77,spatial,50.28060880806785,0.10556753587299016
0,16,9,torque,1575.33,spatial,49.84796154857354,0.10556753587299016
0,17,9,torque,1654.07,spatial,50.279484958538006,0.10556753587299016
0,18,9,torque,1721.13,spatial,50.226102105870034,0.10556753587299016
0,19,9,torque,1811.48,spatial,50.230174817219364,0.10556753587299016
0,20,9,torque,1876.86,spatial,50.50743247446228,0.10556753587299016
0,21,9,torque,1936.02,spatial,50.036494766384514,0.10556753587299016
0,22,9,torque,2022.2,spatial,50.190621281111206,0.10556753587299016
0,23,9,torque,2106.83,spatial,50.25868876945021,0.10556753587299016
0,24,9,torque,2177.86,spatial,49.81519586471427,0.10556753587299016
0,25,9,torque,2269.27,spatial,50.50438415693219,0.10556753587299016
0,26,9,torque,2350.98,spatial,50.14689060515759,0.10556753587299016
0,27,9,torque,2410.11,spatial,50.26070772037552,0.10556753587299016
0,28,9,torque,2466.9,spatial,50.19549461093092,0.10556753587299016
0,29,9,torque,2542.92,spatial,50.02531594451236,0.10556753587299016
0,30,9,torque,2634.56,spatial,50.42520746571846,0.10556753587299016
0,31,9,torque,2700.55,spatial,50.096531206092045,0.10556753587299016
0,32,9,torque,2756.4,spatial,50.33418559937151,0.10556753587299016
0,33,9,torque,2813.02,spatial,49.91756065485588,0.10556753587299016
0,34,9,torque,2866.99,spatial,50.06308922340066,0.10556753587299016
0,35,9,torque,2948.01,spatial,50.27809755137504,0.10556753587299016
0,36,9,torque,2995.44,spatial,50.15270876422806,0.10556753587299016
0,37,9,torque,3092.0,spatial,50.237544485375295,0.10556753587299016
0,38,9,torque,3144.99,spatial,49.89346253617596,0.10556753587299016
0,39,9,torque,3201.63,spatial,50.03619639925269,0.10556753587299016
0,40,9,torque,3289.7,spatial,50.13911316858817,0.10556753587299016
0,41,9,torque,3373.56,spatial,50.1834356060199,0.10556753587299016
0,42,9,torque,3486.27,spatial,50.30291175117134,0.10556753587299016
0,43,9,torque,3539.5,spatial,50.49823779401672,0.10556753587299016
0,44,9,torque,3595.87,spatial,50.08836589225126,0.10556753587299016
0,45,9,torque,3710.07,spatial,50.36796573147896,0.10556753587299016
0,46,9,torque,3760.27,spatial,50.1002458768832,0.10556753587299016
0,47,9,torque,3811.29,spatial,49.99620525801787,0.10556753587299016
0,48,9,torque,3863.07,spatial,50.19379391827955,0.10556753587299016
0,49,9,torque,3926.64,spatial,50.27112073327601,0.10556753587299016
0,50,9,torque,3995.5,spatial,50.39230751664987,0.10556753587299016
0,51,9,torque,4063.7,spatial,50.12632813698972,0.10556753587299016
0,52,9,torque,4133.77,spatial,50.155781945685796,0.10556753587299016
0,53,9,torque,4199.14,spatial,49.83588762530593,0.10556753587299016
0,54,9,torque,4269.98,spatial,49.95639810984767,0.10556753587299016
0,55,9,torque,4344.48,spatial,49.88119467427266,0.10556753587299016
0,56,9,torque,4395.84,spatial,50.24836526668927,0.10556753587299016
0,57,9,torque,4466.61,spatial,50.05910104940534,0.10556753587299016
0,58,9,torque,4563.28,spatial,50.33971533688123,0.10556753587299016
0,59,9,torque,4636.43,spatial,50.43715706934782,0.10556753587299016
0,60,9,torque,4711.31,spatial,49.93290169821691,0.10556753587299016
0,61,9,torque,4780.6,spatial,50.29830197898473,0.10556753587299016
0,62,9,torque,4842.62,spatial,50.43672940979221,0.10556753587299016
0,63,9,torque,4931.96,spatial,50.75012429948395,0.10556753587299016
0,64,9,torque,5017.01,spatial,50.69152996758021,0.10556753587299016
0,65,9,torque,5114.41,spatial,50.081493502648364,0.10556753587299016
0,66,9,torque,5164.35,spatial,49.989884847608835,0.10556753587299016
0,67,9,torque,5238.97,spatial,50.20403288368648,0.10556753587299016
0,68,9,torque,5307.3,spatial,50.37931362805915,0.10556753587299016
0,69,9,torque,5389.37,spatial,50.1410376365884,0.10556753587299016
0,70,9,torque,5476.32,spatial,50.365981590052364,0.10556753587299016
0,71,9,torque,5536.55,spatial,50.25787323262324,0.10556753587299016
0,72,9,torque,5616.87,spatial,50.00012381301576,0.10556753587299016
0,73,9,torque,5686.28,spatial,50.36619044704464,0.10556753587299016
0,74,9,torque,5764.49,spatial,50.24031432691568,0.10556753587299016
0,75,9,torque,5820.16,spatial,50.04945881826205,0.10556753587299016
0,76,9,torque,5918.3,spatial,50.2824686298562,0.10556753587299016
0,77,9,torque,5977.22,spatial,50.18425114284687,0.10556753587299016
0,78,9,torque,6035.3,spatial,50.07125951002697,0.10556753587299016
0,79,9,torque,6135.71,spatial,50.0221084978453,0.10556753587299016
0,80,9,torque,6197.98,spatial,50.12621376292252,0.10556753587299016
0,81,9,torque,6293.98,spatial,50.466760061609804,0.10556753587299016
0,82,9,torque,6343.48,spatial,50.410453211050005,0.10556753587299016
0,83,9,torque,6425.4,spatial,50.0345404616711,0.10556753587299016
0,84,9,torque,6485.47,spatial,50.006528760778814,0.10556753587299016
0,85,9,torque,6535.6,spatial,50.0183192352712,0.10556753587299016
0,86,9,torque,6610.42,spatial,50.408941484248786,0.10556753587299016
